Palladio	i:26:63
Pallante	pa:6:36
Pantasilea	i:4:124
Parigi	pu:20:52
Parisi	pu:11:81
Parmenide	pa:13:125
Parnaso	pu:22:65	pu:28:141	pu:31:141	pa:1:16
Parìs	i:5:67
Pasife	pu:26:41
Paulo	i:2:32	pa:18:131
Peana	pa:13:25
Pegasëa	pa:18:82
Peloro	pu:14:32	pa:8:68
Penelopè	i:26:96
Penestrino	i:27:102
Pennino	i:20:65
Pera	pa:16:126
Perse	pa:19:112
Persio	pu:22:100
Perugia	pa:6:75	pa:11:46
Peschiera	i:20:70
Pesci	i:11:113	pu:1:21
Petri	pu:19:99
Pia	pu:5:133
Piava	pa:9:27
Piccarda	pu:24:10	pa:3:49	pa:4:97	pa:4:112
Piche	pu:1:11
Pier	i:19:94	pu:7:125	pu:9:127	pa:22:88
Pier Pettinaio	pu:13:128
Pier Traversaro	pu:14:98
Pier da Medicina	i:28:73
Pier da la Broccia	pu:6:22
Piero	i:2:24
Pietola	pu:18:83
Pietrapana	i:32:29
Pietro	pu:13:51	pu:21:54	pu:32:76	pa:9:141	pa:10:107	pa:11:120	pa:18:131	pa:25:12	pa:32:133
Pietro Bernardone	pa:11:89
Pietro Damiano	pa:21:121
Pietro Mangiadore	pa:12:134
Pietro Peccator	pa:21:122
Pietro Spano	pa:12:134
Pigmalïon	pu:20:103
Pilato	pu:20:91
Pinamonte	i:20:96
Piramo	pu:27:38	pu:33:69
Pirro	i:12:135	pa:6:44
Pisa	i:33:79	pu:6:17
Pisan	i:33:30
Pisistràto	pu:15:101
Pistoia	i:24:126	i:24:143	i:25:10
Plato	pu:3:43
Platone	i:4:134	pa:4:24
Plauto	pu:22:98
Pluto	i:6:115	i:7:2
Po	i:5:98	i:20:78	pu:14:92	pu:16:115	pa:6:51
Podestadi	pa:28:123
Pola	i:9:113
Polenta	i:27:41
Policleto	pu:10:32
Polidoro	i:30:18	pu:20:115
Polimnïa	pa:23:56
Polinestòr	pu:20:115
Polissena	i:30:17
Polo	pa:18:136
Poluce	pu:4:61
Pompeo	pa:6:53
Pontì	pu:20:66
Porta Sole	pa:11:47
Portogallo	pa:19:139
Povertà	pa:11:74
Praga	pa:19:117
Prato	i:26:9
Pratomagno	pu:5:116
Pressa	pa:16:100
Principati	pa:28:125
Priscian	i:15:109
Proenza	pu:7:126
Proserpina	pu:28:50
Provenzai	pa:6:130
Provenzan Salvani	pu:11:121
Puccio Sciancato	i:25:148
Puglia	i:28:9	pu:7:126
Pugliese	i:28:17
Pïo	pa:27:44
Quinzio	pa:6:46
Quirino	pa:8:131
Raab	pa:9:116
Rabano	pa:12:139
Rachel	pu:27:104	pa:32:8
Rachele	i:2:102	i:4:60
Ramondo Beringhiere	pa:6:134
Rascia	pa:19:140
Ravenna	i:27:40	pa:6:61
Ravignani	pa:16:97
Rebecca	pa:32:10
Regina celi	pa:23:128
Regnum celorum	pa:20:94
Reno	i:18:61	pu:14:92	pa:6:58
Riccardo	pa:10:131
Ridolfo	pa:8:72
Rife	pu:26:43
Rifëo Troiano	pa:20:68
Rinier	pu:14:88
Rinier Pazzo	i:12:137
Rinier da Corneto	i:12:137
Rinoardo	pa:18:46
Roboàm	pu:12:46
Rodano	i:9:112	pa:6:60	pa:8:59
Rodolfo	pu:7:94
Roma	i:1:71	i:2:20	i:14:105	i:31:59	pu:6:112	pu:16:106	pu:16:127	pu:18:80	pu:21:89	pu:29:115	pu:32:102	pa:6:57	pa:9:140	pa:15:126	pa:16:10	pa:24:63	pa:27:62	pa:31:34
Romagna	i:27:37	i:33:154	pu:5:69	pu:15:44
Romagnuoli	i:27:28	pu:14:99
Roman	i:15:77	i:18:28
Romane	pu:22:145
Romani	i:26:60	pa:6:44	pa:19:102
Romena	i:30:73
Romeo	pa:6:128	pa:6:135
Romoaldo	pa:22:49
Rubaconte	pu:12:102
Ruberto Guiscardo	i:28:14	pa:18:48
Rubicante	i:21:123	i:22:40
Rubicon	pa:6:62
Ruggieri	i:33:14
Rëa	i:14:100
Rïalto	pa:9:26
Sabellio	pa:13:127
Sabello	i:25:95
Sabine	pa:6:40
Sacchetti	pa:16:104
Saffira	pu:20:112
Saladino	i:4:129
Salve, Regina	pu:7:82
Samuel	pa:4:29
San Benedetto	i:16:100
San Giovanni	i:19:17	pa:16:25
San Pietro	i:31:59
San Vittore	pa:12:133
San Zeno	pu:18:118
Sanesi	i:29:134	pu:11:65
Sanleo	pu:4:25
Sannella	pa:16:92
Santa Chiesa	pu:3:137	pu:24:22	pa:4:46	pa:5:35	pa:6:95	pa:10:108	pa:12:107	pa:32:125
Santa Zita	i:21:38
Santafior	pu:6:111
Santerno	i:27:49
Santo Andrea	i:13:133
Santo Pietro	i:18:32
Santo Spiro	pa:14:76
Santo Volto	i:21:48
Sapìa	pu:13:109
Saracin	i:27:87
Sardanapalo	pa:15:107
Sardi	i:26:104	pu:18:81
Sardigna	i:22:89	i:29:48	pu:23:94
Sarra	pa:32:10
Sassol Mascheroni	i:32:65
Saturno	pu:19:3
Satàn	i:7:1
Savio	i:27:52
Saùl	pu:12:40
Scarmiglione	i:21:105
Schiro	pu:9:37
Scipio	pa:27:61
Scipïon	i:31:116
Scipïone	pa:6:53
Scorpio	pu:25:3
Scotto	pa:19:122
Scrittura	pa:4:43	pa:19:83	pa:29:90
Scrittura santa	pa:32:68
Scritture	pa:13:128
Semelè	i:30:2	pa:21:6
Semiramìs	i:5:58
Seneca	i:4:141
Senna	pa:6:59	pa:19:118
Sennacherìb	pu:12:53
Sennaàr	pu:12:36
Serafi	pa:28:99
Serafin	pa:4:28
Serafini	pa:8:27
Serchio	i:21:49
Serse	pu:28:71	pa:8:124
Sesto	i:12:135	pu:28:74
Setta	i:26:111
Sfinge	pu:33:47
Sibilia	i:26:110
Sibilla	pa:33:66
Sicheo	i:5:62	pa:9:98
Siena	i:29:109	pu:5:134	pu:11:111	pu:11:123
Sigieri	pa:10:136
Signa	pa:16:56
Sile	pa:9:49
Silvestro	i:27:94	pa:11:83
Silvïo	i:2:13
Simeonta	pa:6:67
Simifonti	pa:16:62
Simon	i:19:1
Simon mago	pa:30:147
Simonide	pu:22:107
Sinigaglia	pa:16:75
Sinon	i:30:98	i:30:116
Siratti	i:27:95
Siringa	pu:32:65
Sismondi	i:33:32
Sisto	pa:27:44
Sizii	pa:16:108
Soave	pa:3:119
Sobilia	i:20:126
Socrate	i:4:134
Soddoma	i:11:50	pu:26:40	pu:26:79
Sol	pu:7:26	pu:29:117	pu:29:118	pa:9:8	pa:10:53
Soldanieri	pa:16:93
Soldano	i:27:90
Sole	pu:29:78
Solone	pa:8:124
Sordel	pu:7:3	pu:9:58
Sordello	pu:6:74	pu:7:52	pu:8:38	pu:8:43	pu:8:62	pu:8:94
Sorga	pa:8:59
Spagna	i:26:103	pa:6:64	pa:19:125
Spani	pa:29:101
Spirito Santo	pu:20:98	pa:3:53	pa:19:101	pa:20:38	pa:21:128	pa:24:92	pa:27:1	pa:29:41
Stazio	pu:21:91	pu:22:25	pu:24:119	pu:25:29	pu:25:32	pu:27:47	pu:32:29	pu:33:134
Stige	i:7:106	i:9:81	i:14:116
Stricca	i:29:125
Strofade	i:13:11
Summae Deus clementïae	pu:25:121
Sàvena	i:18:61
Sïestri	pu:19:100
Sïòn	pu:4:68
Taddeo	pa:12:83
Tagliacozzo	i:28:17
Tagliamento	pa:9:44
Talamone	pu:13:152
Tale	i:4:137
Tambernicchi	i:32:28
Tamiri	pu:12:56
Tamisi	i:12:120
Tanaï	i:32:27
Tarpëa	pu:9:137
Tarquino	i:4:127
Tartari	i:17:17
Taumante	pu:21:50
Tauro	pu:25:3	pa:22:111
Taïde	i:18:133
Te Deum laudamus	pu:9:140
Te lucis ante	pu:8:13
Tebaldello	i:32:122
Tebaldo	i:22:52
Teban	i:20:32	pu:18:93
Tebe	i:14:69	i:25:15	i:30:22	i:32:11	i:33:89	pu:21:92	pu:22:89
Tedeschi	i:17:21
Tegghiaio	i:6:79
Tegghiaio Aldobrandi	i:16:41
Temi	pu:33:47
Terra	pu:29:119
Terra Santa	pa:9:125
Terrenzio	pu:22:97
Tesifón	i:9:48
Tesoro	i:15:119
Testamento	pa:5:76
Tesëo	i:9:54	pu:24:123
Teti	pu:22:113
Tever	i:27:30
Tevero	pu:2:101	pa:11:106
Thomas d'Aquino	pa:10:99
Tidëo	i:32:130
Tifeo	pa:8:70
Tifo	i:31:124
Tigri	pu:33:112
Timbreo	pu:12:31
Timeo	pa:4:49
Tiralli	i:20:63
Tiresia	i:20:40	pu:22:113
Tisbe	pu:27:37
Tito	pu:21:82	pa:6:92
Titone	pu:9:1
Tizio	i:31:124
Tobia	pa:4:48
Tolomea	i:33:124
Tolomeo	i:4:142	pa:6:69
Tomma	pa:12:110
Tommaso	pu:20:69	pa:12:144	pa:14:6	pa:16:129
Toppo	i:13:121
Torquato	pa:6:46
Torso	pu:24:23
Toscana	i:24:122	pu:11:110	pu:13:149	pu:14:16
Toscano	pa:9:90
Toschi	i:22:99
Tosco	i:10:22	i:23:91	pu:11:58	pu:14:103	pu:14:124
Traiano	pu:10:76
Traversara	pu:14:107
Trento	i:12:5
Trespiano	pa:16:54
Trinacria	pa:8:67
Tristano	i:5:67
Trivïa	pa:23:26
Troia	i:1:74	i:30:98	i:30:114	pu:12:61
Troian	i:30:14
Troiani	i:13:11	i:28:10	pa:15:126
Troni	pa:9:61	pa:28:104
Tronto	pa:8:63
Tulïo	i:4:141
Tupino	pa:11:43
Turbìa	pu:3:49
Turchi	i:17:17
Turno	i:1:108
Ubaldin da la Pila	pu:24:29
Ubaldo	pa:11:44
Ubertin Donato	pa:16:119
Uccellatoio	pa:15:110
Ughi	pa:16:88
Ugo	pa:12:133
Ugo Ciappetta	pu:20:49
Ugolin d'Azzo	pu:14:105
Ugolin de' Fantolin	pu:14:121
Ugolino	i:33:13	i:33:85
Uguiccione	i:33:89
Ulisse	i:26:56	pu:19:22	pa:27:83
Ungheria	pa:19:142
Uranìe	pu:29:41
Urbano	pa:27:44
Utica	pu:1:74
Vaio	pa:16:103
Val Camonica	i:20:65
Val di Magra	i:24:145	pu:8:116
Valdichiana	i:29:47
Valdigrieve	pa:16:66
Vangelio	pu:22:154	pa:29:96
Vanni Fucci	i:24:125
Varo	pa:6:58
Varro	pu:22:98
Vaticano	pa:9:139
Vecchio	pa:15:115
Venedico	i:18:50
Venere	pu:25:132	pu:28:65
Vercelli	i:28:75
Verde	pu:3:131	pa:8:63
Verona	i:15:122	pu:18:118
Veronica	pa:31:104
Verrucchio	i:27:46
Vespero	pu:3:25
Vico de li Strami	pa:10:137
Vincenza	pa:9:47
Vincislao	pu:7:101
Vinegia	pa:19:141
Viniziani	i:21:7
Virgilio	i:1:79	i:19:61	i:23:124	i:29:4	i:31:133	pu:2:61	pu:3:74	pu:6:67	pu:7:7	pu:8:64	pu:10:53	pu:13:79	pu:19:28	pu:21:14	pu:21:101	pu:21:103	pu:21:125	pu:22:10	pu:23:130	pu:24:119	pu:27:20	pu:27:118	pu:27:126	pu:29:56	pu:30:46	pu:30:49	pu:30:50	pu:30:51	pu:30:55	pa:17:19	pa:26:118
Virtudi	pa:28:122
Vitalïano	i:17:68
Voi che 'ntendendo il terzo ciel movete	pa:8:37
Vulcano	i:14:57
Zefiro	pa:12:47
Zenone	i:4:138
Zodïaco	pu:4:64
bolognese	i:18:58
bolognesi	i:23:103
bulicame	i:12:128
ciel	pu:1:91	pu:5:105
comedìa	i:16:128	i:21:2
ferrarese	pa:9:56
fiorentine	pu:23:101
francesca	i:29:123
inferno	i:3:41	i:5:10	i:8:75	i:10:36	i:12:35	i:18:1	i:34:81	pu:1:129	pu:5:104	pu:7:21	pu:21:32	pa:6:74	pa:31:81	pa:32:33
l'Eneïda	pu:21:97
limbo	i:4:45	pu:22:14
luna	i:26:131	pu:10:14	pu:19:2	pa:1:115
paradiso	pu:1:99	pa:7:38	pa:10:105	pa:14:38	pa:21:59	pa:23:61	pa:27:2	pa:30:44	pa:31:52
purgatorio	pu:7:39	pu:9:49
san Pietro	i:1:134	i:19:91
sanese	i:29:122
sant' Antonio	pa:29:124
saracine	pu:23:103
sol	i:24:2	pu:1:107	pu:19:10	pu:23:114	pu:30:25	pa:27:69	pa:27:86	pa:30:105
sole	pu:4:16	pu:4:81	pu:4:119	pu:33:104	pa:1:47	pa:1:54
terra	pa:1:91	pa:1:117
Ëolo	pu:28:21
Ëufratès	pu:33:112
